fatigue_score,acceleration,angular_velocity,body_orientation,ground_reaction_force,step_count,cadence,jump_height_cm,range_of_motion,impact_force,gait_symmetry,speed,training_duration,previous_injury_history,rest_period,repetition_count,workload_intensity,acc_rms,injury_risk
56.1958,-0.6602,0.2658,28.3402,409.0259,98,88.0191,38.8651,37.6887,311.6849,0.9754,7.0102,91.072,1,7.092,24,2.3897,1.0137,0
56.0305,-1.365,-0.0347,-99.3676,617.9913,96,88.0885,61.9289,97.0805,275.7019,0.9745,11.7351,118.2411,0,7.9694,19,7.3303,0.8211,0
42.3804,-0.2577,-0.0015,64.2057,358.2761,100,89.0893,58.6336,105.9334,388.8687,0.702,2.0407,64.9326,0,10.3801,29,9.6239,0.967,0
40.3242,-3.2466,-0.3988,-54.9349,533.3207,121,94.2506,42.0982,72.0137,372.6539,0.6291,3.7466,80.728,1,6.862,33,10.8159,0.842,0
46.6074,-0.6033,0.1956,-100.4405,631.8471,111,81.6239,74.8599,36.8354,246.549,0.8077,0.8481,112.2885,1,10.7309,22,3.5897,0.8355,0
33.5849,-0.426,-0.2132,30.5893,518.8564,98,88.6819,24.7044,82.4112,319.4038,0.8789,5.9908,106.0661,1,10.9881,36,6.6645,0.9208,0
64.5733,0.3104,-0.0233,-139.7512,545.0004,112,74.9949,57.4413,34.9398,183.5745,0.9073,0.5995,54.5878,1,6.3024,32,7.5872,1.0146,0
77.0073,0.5476,-0.2433,67.2116,459.083,105,78.2778,41.3672,103.4349,362.3684,0.8663,7.8142,62.0465,1,11.1335,31,5.2772,1.0512,1
46.5872,0.3777,-0.401,-112.678,221.913,101,64.6496,17.8718,82.6521,468.9634,0.6355,2.9962,49.6077,0,5.8034,17,4.9403,1.0324,0
43.607,0.8972,-0.1035,19.2439,398.9594,95,82.0193,52.343,108.3788,388.3488,0.7338,9.0628,80.4427,0,3.9826,38,7.0637,1.1932,0
36.8914,-0.168,0.5928,-38.6969,506.6534,105,74.7,41.7277,64.1048,291.8432,0.6024,0.4775,115.8762,0,7.7756,30,6.7878,0.8963,0
39.0386,-1.4556,-0.2365,23.8481,396.6414,104,78.6688,38.3206,52.514,203.3602,0.9173,4.0414,106.3206,1,7.5399,32,8.5363,0.9846,0
44.1056,0.0442,-0.0633,-91.4537,572.7816,105,88.2913,28.8053,114.4826,368.468,0.6342,11.1726,85.6153,0,6.7635,42,0.0,1.007,0
62.0877,-0.8755,-0.1326,-68.2598,280.3965,98,83.0206,90.2039,111.0715,240.5672,0.8404,0.8267,40.1602,1,6.396,21,5.2997,0.8887,0
81.9301,-1.3569,-0.3186,-129.4844,209.3761,110,90.3005,0.797,35.9423,302.8662,0.7374,10.5051,123.0488,0,8.9285,33,3.7401,0.9045,0
42.7717,0.579,0.6146,99.7076,604.256,79,74.0922,6.763,107.6958,376.6711,0.7846,3.9673,76.3515,0,4.7093,30,6.9678,1.0667,0
40.9795,-1.4129,-0.6808,-154.7597,453.2538,84,83.8186,60.456,113.5219,219.7148,0.717,0.4553,79.9915,1,8.9277,38,6.2767,1.1508,0
38.3201,0.6802,-0.0427,-44.4836,551.9569,98,73.6049,59.26,70.7877,310.4717,0.8956,10.8039,78.671,1,7.6132,25,7.411,0.971,0
54.5079,-1.2922,-0.4218,-18.3252,421.8449,99,78.2395,22.2114,110.3437,196.2089,0.7325,5.1487,45.2798,1,5.539,23,4.7605,1.0426,0
53.4422,-0.2905,0.2836,-109.7258,584.7111,98,76.9349,38.0375,70.2554,267.6403,0.8862,5.2135,135.0721,1,6.5568,29,5.5053,1.201,0
51.0093,-0.564,0.067,-41.4642,703.6127,97,69.8621,62.5371,35.1499,255.3011,0.7534,8.2665,141.0833,0,5.5348,31,6.4173,1.1181,0
45.557,1.1369,0.5911,-29.4882,714.2546,120,75.8718,44.489,79.1739,422.576,0.7634,5.6226,84.3327,0,9.5365,31,6.5125,0.8502,0
63.592,0.5943,0.3673,-99.2411,402.8058,102,85.7748,65.9231,114.242,321.7036,0.8181,9.3229,42.9465,0,7.1658,38,3.7373,1.2076,0
57.6426,-0.8242,0.0408,50.1321,436.7119,113,70.841,49.0888,78.0693,233.8325,0.774,6.8094,121.5805,0,5.2575,25,5.563,1.0853,0
57.2086,-0.1576,0.3722,-168.8926,525.5211,93,73.3606,39.5575,42.5131,259.0361,0.8364,3.8158,108.5009,1,9.2131,36,3.7901,0.8691,0
53.7024,1.3294,0.4179,-108.8767,780.6375,106,92.4368,20.8449,69.5649,402.7379,0.9671,7.6658,84.7271,0,8.9775,22,6.5438,0.8989,0
48.1061,1.493,-0.4563,44.667,327.076,113,94.1788,48.6919,39.5616,144.0,0.7447,1.0507,168.3406,0,6.775,32,7.5388,1.0765,1
42.8483,-1.3688,0.3866,45.9099,328.1346,91,88.3206,37.1753,82.6757,219.7172,0.884,5.9058,118.2557,0,9.3595,31,5.276,1.1434,0
55.1991,1.3162,0.1486,-84.5055,630.3419,97,97.0801,69.9086,86.2221,196.145,0.9494,4.0888,61.766,0,7.5849,30,7.9946,1.0147,0
54.2316,1.2396,0.2447,65.8977,400.1349,89,93.6466,69.1062,89.7714,317.6337,0.6328,4.8287,39.0579,0,9.6212,29,7.6685,1.035,0
55.6719,0.1786,-0.2038,-10.876,598.8735,82,79.1154,45.0918,34.7602,313.5114,0.8232,8.0929,77.2823,0,5.1439,35,7.5151,0.8841,0
34.3557,-0.0908,-0.4272,9.8088,412.248,92,99.8915,49.2723,106.3339,285.9804,0.6475,1.9441,152.2034,1,9.5083,25,3.9231,1.052,0
53.3928,-0.5504,-0.5171,-60.2603,552.8423,103,95.5952,42.5781,112.5083,293.0143,0.9151,0.4132,79.0001,1,9.1928,28,6.2626,1.0393,0
46.9133,-1.2534,-1.7041,174.338,423.5031,90,79.2755,39.382,55.8097,166.7165,0.7484,10.5019,87.5486,0,11.5746,40,8.0685,0.9816,0
41.214,0.3389,-0.3547,85.4594,349.2971,96,82.5123,28.5903,100.4772,207.4077,0.8046,10.2286,55.1507,0,7.6591,32,6.1788,0.827,0
57.2843,-0.1701,1.2196,-90.5652,521.946,114,73.3816,51.3501,73.5036,359.2477,0.813,11.0286,75.2382,0,7.6616,30,8.9417,1.0716,0
51.7727,0.4349,0.4112,-94.8372,318.12,88,79.0427,44.1981,77.8024,154.7909,0.8334,8.5126,87.0202,0,8.1742,28,6.7671,1.0141,0
73.5412,0.4588,0.1592,98.7025,568.4454,106,64.4561,79.8007,51.8533,274.1698,0.9918,10.6083,95.2778,0,8.7009,31,4.8382,1.0009,0
54.8448,2.5179,0.4805,-40.3161,464.8585,100,74.135,42.9493,110.5264,396.6813,0.8047,3.8769,85.0094,0,7.9547,33,3.8877,1.1936,0
47.0278,1.1967,-0.13,-147.0557,295.8471,97,87.9387,98.1145,116.2518,322.0447,0.9,1.7978,84.2073,0,9.2141,31,10.0991,1.0376,0
48.9171,0.5469,-0.196,-167.184,544.9903,109,69.7571,86.149,88.9175,232.4077,0.9906,8.3386,67.6556,1,6.9328,33,2.1923,1.1802,0
38.281,-2.137,-0.1451,-30.9758,541.8312,99,76.868,35.6064,43.6522,372.522,0.9054,4.23,111.5924,0,9.1205,35,3.0833,1.0818,0
62.3085,0.3923,-0.368,-30.7051,147.1723,94,85.5854,48.4939,78.1053,228.4513,0.9335,3.2777,123.4674,1,9.68,27,8.0474,0.8838,0
53.1499,1.5823,-0.3269,74.4684,492.364,114,77.1043,18.9385,57.2215,306.1087,0.6178,7.1067,131.0289,0,9.9786,31,7.0105,1.0293,0
53.3213,-0.427,-0.0079,26.9178,501.4844,100,91.5149,41.5994,70.5778,222.8879,0.6755,1.7378,57.0059,0,8.5408,31,4.6738,1.1059,0
39.3578,2.1907,0.0322,97.2432,513.9012,89,91.9698,57.4873,90.7087,151.9834,0.8715,7.1133,46.0454,1,8.7124,26,9.7779,1.1059,0
57.79,0.5439,0.6631,-65.6092,227.1852,92,73.8206,54.1112,36.3632,288.5433,0.9607,10.4829,88.6632,0,7.5661,28,5.5845,0.851,0
40.646,0.2946,0.5123,44.7305,553.0557,104,75.6306,33.8402,48.297,421.3534,0.6253,8.2611,117.95,1,7.5938,30,5.4334,0.8468,0
44.4609,-0.9908,-0.7428,138.853,576.9539,107,80.4493,48.4712,97.4888,414.5165,0.9238,6.1233,89.7119,0,10.5926,33,6.669,0.8144,0
51.2544,1.5037,-0.1472,-155.0567,359.3015,108,73.3496,60.0116,33.4352,373.8981,0.6745,5.8389,73.3388,0,6.1887,22,7.1929,1.0667,0
44.1905,-0.8306,-0.5528,75.0425,290.1288,95,96.337,47.4483,84.1679,372.0871,0.7782,3.8208,107.0904,0,6.0415,25,7.1499,0.9643,0
42.0767,-0.5644,-1.3042,77.7179,353.0907,102,75.8761,76.9725,54.0541,376.2935,0.9376,9.1106,166.2341,0,8.84,28,5.9128,1.1256,0
49.4986,-1.8811,0.0436,105.8509,519.3171,109,89.1086,48.2133,111.2237,280.0585,0.6686,11.2194,51.1432,0,4.845,28,7.1709,1.157,0
60.1001,0.8962,0.2886,-83.143,314.3277,102,65.0273,18.2511,104.9791,175.7702,0.8621,5.6927,130.1396,0,8.5091,26,2.4236,1.1153,0
58.9508,0.5877,0.0357,-30.0525,296.9581,100,72.2712,17.9849,112.7402,316.9021,0.9318,10.5989,77.6661,0,7.2333,28,0.7947,1.0077,0
57.0742,0.0102,0.2185,-93.705,814.9206,89,69.1464,42.4869,38.4478,394.1768,0.8507,0.2681,69.5135,1,6.6047,34,6.1467,1.0076,0
54.8624,0.7402,-0.1674,-68.9105,499.2035,86,67.5579,26.2074,119.5245,386.4574,0.6112,2.2763,114.5378,0,10.7158,26,4.2147,0.8623,0
45.2444,0.646,-0.5139,168.6631,453.3214,107,74.8364,17.6163,42.9148,323.6295,0.8621,0.6239,82.3076,0,8.1181,27,5.1347,1.0554,0
61.2087,-0.3655,-0.1835,-19.5646,399.4296,117,83.6749,41.4614,108.3113,334.008,0.6731,6.4184,51.4093,1,4.1001,27,5.406,0.9431,0
32.641,-0.7848,0.6844,125.4789,436.5347,110,95.3344,65.9353,63.8372,160.1804,0.672,3.9591,89.2933,0,5.3502,36,5.9532,0.8366,0
54.3379,-1.7153,0.1873,106.1567,770.2792,81,77.9779,40.7306,115.9592,456.0223,0.7566,10.1079,94.1244,0,9.9867,25,8.9899,1.0728,0
58.4129,-0.1777,-0.7604,-19.9706,622.4388,102,80.8187,56.6086,30.0937,288.6395,0.9091,8.1853,88.8012,1,7.3985,30,3.9886,1.0651,0
49.0971,-1.3081,0.065,177.1845,858.0096,111,83.3928,78.7439,92.0253,89.2481,0.639,7.4301,92.5774,0,11.7105,37,4.8858,0.8186,0
42.7771,0.1627,0.6369,122.681,558.791,79,72.7155,57.6625,119.6093,286.3191,0.7946,1.5052,78.1062,0,5.9424,23,5.0761,1.2003,0
49.6294,-0.1604,0.3807,-6.2298,356.563,117,79.7618,31.3457,92.448,307.988,0.9557,3.3357,117.6652,0,10.1202,26,2.9876,0.8331,0
42.424,-0.402,0.6434,-68.506,540.6753,109,100.8766,49.5063,93.5889,353.6843,0.793,8.7057,97.9948,0,10.0226,25,5.5936,0.8789,0
55.1426,1.0465,-0.7443,-152.894,582.2932,90,83.8816,41.244,90.0524,292.7694,0.7246,2.4218,40.2803,0,4.8656,24,6.6229,1.0897,0
59.4573,-0.9864,0.0629,-12.672,592.0869,93,100.874,60.0575,118.1435,242.2846,0.7114,8.3923,36.8766,0,6.8381,41,7.9124,1.1126,0
54.4669,-1.848,-0.1741,-50.3964,433.6759,101,80.24,53.7302,94.5845,247.0503,0.9953,10.8082,136.8524,0,10.6256,29,1.7325,0.9346,0
53.8714,-0.2254,0.2975,76.0957,770.5814,86,73.7973,44.3451,74.7242,300.1769,0.6431,10.4391,114.9489,0,10.6035,30,1.1051,1.0597,0
57.6032,-0.7399,-0.4246,-172.9158,309.5645,94,90.4351,51.5979,52.2988,281.7294,0.7647,0.3638,97.8843,0,7.785,35,5.7168,0.9397,0
58.7589,0.1216,-0.4333,119.3212,550.9177,101,92.6386,43.5956,99.9297,499.321,0.8998,10.5698,74.9057,0,7.9317,43,4.4756,0.9381,0
42.2173,-0.9136,-0.0015,-30.0139,456.1408,102,75.0348,18.0448,44.4921,267.278,0.7228,3.497,101.6794,0,5.7281,24,7.7054,1.179,0
34.6201,0.4205,-0.4609,-10.8963,383.4575,107,83.6449,11.2165,35.5921,223.1115,0.9377,5.2214,119.8576,0,10.6073,24,5.8129,1.0931,0
52.7789,-0.9729,0.1297,-114.1955,537.0658,86,79.3643,67.4799,98.6807,408.5549,0.8463,6.3675,95.8205,1,9.2306,25,6.5263,1.0135,0
59.2439,-0.9837,-1.0196,157.4936,688.4867,92,66.1928,70.5561,63.1951,300.2015,0.7844,4.9262,109.6263,0,5.121,29,3.1329,0.8966,0
34.191,0.6164,0.5879,-36.5806,560.5969,99,66.7701,53.7369,49.0949,391.0711,0.97,7.5469,147.1431,0,7.8956,34,5.2157,0.9292,0
50.6883,-0.0465,-1.3926,123.3809,540.9639,71,77.9471,68.8555,99.0253,291.2804,0.7499,10.0183,53.1112,0,10.0679,29,7.6722,1.1735,0
61.2834,-1.1871,0.4524,-94.5168,197.0567,98,91.5001,84.3049,108.087,371.6806,0.9863,8.3514,83.0876,0,7.7022,32,6.6622,1.028,0
48.8354,-0.9518,-0.2905,-145.2035,638.1805,102,88.5032,40.9668,39.4943,426.2529,0.6289,2.8661,121.9229,0,9.2004,32,2.0241,1.0248,0
65.2113,-0.3728,-0.7248,48.8739,439.0917,95,70.8371,35.3648,67.3454,442.6746,0.6157,11.0267,62.7987,0,7.2338,31,5.3615,0.9483,0
63.3384,-1.143,0.085,174.3899,580.1264,110,68.7753,64.701,32.1378,376.1476,0.6327,8.3341,84.7059,0,8.0901,41,11.3105,0.8508,1
48.1729,-0.2879,0.4428,52.899,638.0282,103,71.2631,77.9478,104.4889,92.4711,0.634,1.6374,37.0748,0,8.8723,27,8.2417,1.0093,0
46.3226,-0.2527,0.5793,39.1367,528.9319,104,70.4236,36.5445,30.7393,148.6454,0.6928,8.7584,149.8952,0,8.5711,25,3.099,1.1844,0
46.5066,-0.9171,0.5629,-20.7969,199.8252,100,71.1824,79.4926,65.1461,330.1551,0.763,0.409,77.328,0,7.5304,33,4.3785,1.0749,0
51.3485,0.65,-0.4292,-77.8315,712.4785,100,59.7439,42.4381,111.2469,154.1548,0.9246,7.4977,86.6458,0,7.075,42,5.4476,0.9478,0
38.265,-1.0204,0.1024,-24.9,770.7817,89,55.573,54.4946,82.5031,191.5372,0.7562,11.0959,72.3945,1,9.4685,30,5.3296,1.1289,0
36.4163,1.2457,-0.889,-126.3755,621.966,109,54.4016,42.7397,102.2553,389.9147,0.6506,6.8986,94.1138,0,11.2284,25,6.8801,1.1649,0
27.2851,-0.2185,0.0396,-85.7136,391.0299,86,64.4948,54.9961,42.1467,233.6088,0.6124,3.6826,94.2866,0,9.0738,27,6.3112,0.9212,0
49.7885,-0.6597,0.1691,-4.5412,684.4742,113,91.6643,28.9968,40.322,243.1587,0.8231,11.8596,35.2817,0,4.6732,35,6.0745,0.9289,0
70.3888,0.5394,-0.1876,-127.8736,457.6908,111,116.0559,70.5797,61.8953,260.4646,0.6925,9.7025,38.6248,0,5.9492,38,5.8104,1.0707,0
30.0948,0.0344,-0.9178,104.9515,489.9541,88,100.1999,17.2947,90.5803,421.3383,0.7444,2.9746,121.6753,0,6.5929,25,2.6569,1.017,0
48.1584,0.7599,-0.2969,-175.8379,679.6283,112,82.4882,31.3148,44.6991,426.2634,0.6968,0.8668,120.3214,0,3.274,27,7.1842,0.9646,0
47.8579,-2.0011,0.9537,-64.2264,597.1243,97,72.2419,75.9354,35.8992,533.6896,0.7622,11.5931,111.0692,0,10.5169,32,6.4699,0.8867,0
48.4793,0.5169,0.1955,5.9945,147.0583,78,75.6876,95.2609,117.8247,385.6127,0.9892,0.4232,40.3337,0,5.703,24,5.0332,0.9228,0
62.568,-0.5193,-0.2423,154.4212,531.1781,95,81.4048,39.4334,56.1703,457.783,0.9892,8.1177,122.2225,1,8.5971,31,6.1731,0.9167,0
41.116,0.0376,-0.0796,26.4428,677.8016,107,100.6707,80.6797,86.1963,229.5307,0.8852,11.7981,47.7117,0,7.4935,25,1.9894,0.8324,0
30.5375,-0.0882,0.1923,-73.8346,295.4618,102,70.0838,75.8647,89.3592,159.1472,0.6946,2.9369,77.6647,0,7.9557,35,5.71,0.8302,0
44.6572,1.3466,-0.7746,-53.2114,646.6221,103,80.0295,58.1554,33.4779,360.5548,0.9416,11.1115,64.8407,0,7.2084,38,4.0586,1.0184,0
43.3217,-1.8605,-0.7486,-57.9028,249.5364,96,80.9736,40.4012,80.9312,280.7974,0.6043,5.0535,178.5535,0,5.4289,32,7.894,1.0985,0
27.6909,1.6141,-0.3681,-115.067,467.781,104,79.1177,78.0648,48.0273,466.8396,0.8059,2.828,92.4101,0,11.5395,32,6.351,0.8942,0
52.4549,0.7064,-0.2557,-127.8545,581.2147,99,59.9125,46.2354,38.089,261.664,0.9508,0.9837,88.3169,0,5.6262,25,3.4522,1.1243,0
38.1399,0.1521,0.897,-6.9712,462.0327,96,77.2424,59.3011,65.7218,238.7356,0.7675,7.2136,99.6395,0,6.5758,35,7.3036,1.2057,0
49.169,-1.4335,0.0353,-82.706,676.6452,105,66.4763,6.7633,101.3554,270.3985,0.6981,8.3453,109.33,0,10.7615,32,3.9465,1.1264,0
46.3716,-1.6721,-0.2585,-146.9366,287.7967,99,102.8797,41.9424,117.215,295.7765,0.8504,7.7453,63.0074,0,7.6717,27,8.4066,0.9543,0
39.2598,-0.5609,0.0283,-102.0677,622.285,125,85.7098,37.7861,74.5547,303.2507,0.9273,7.2615,129.2097,0,8.4357,34,8.2171,1.1249,0
58.9063,0.6351,-1.0124,7.4614,507.9357,99,91.1645,52.5232,109.8736,315.035,0.8677,7.4541,82.2141,0,9.1898,25,4.3794,0.9866,0
47.1854,-0.006,-0.452,-87.5184,372.1166,96,71.1508,43.7273,115.0668,434.6719,0.7011,6.1553,17.3159,0,10.821,33,7.2125,0.9274,0
50.5427,0.5782,-0.3742,-94.4128,565.8135,106,75.5081,39.8382,69.8644,184.8638,0.6502,2.5687,62.292,0,8.4018,30,4.702,0.9468,0
55.8641,-1.4634,-0.5103,43.4363,489.4499,105,100.4203,49.9218,43.0827,388.5074,0.7095,7.2671,148.8911,0,6.1534,32,5.9195,1.0733,0
52.885,0.0444,0.6172,68.1899,721.9338,104,90.2407,34.5033,57.9094,369.9243,0.6574,10.6516,109.2115,0,4.7606,37,8.4363,0.8219,0
51.45,1.0954,0.33,-93.1515,587.5112,103,84.2156,16.8789,64.8787,331.8767,0.9834,0.2047,78.1122,0,8.7663,33,9.2463,1.1508,0
41.7581,1.4519,-0.6053,-10.0291,561.8976,83,93.4367,41.06,70.9076,344.859,0.7472,11.7892,114.2662,0,9.642,30,5.8568,1.0606,0
38.8775,-1.254,-0.6334,95.244,399.0569,95,99.6118,45.469,88.0201,255.1852,0.987,11.6728,46.8564,0,5.2362,26,0.8968,1.174,0
51.5785,-0.3519,-0.6297,68.3655,521.9851,107,95.1753,65.0123,88.0684,160.7657,0.8306,3.2001,115.6426,0,7.3158,30,7.3279,1.0587,0
40.3808,-0.3408,-0.0934,-155.0553,413.7256,101,90.4952,45.888,78.8929,338.2254,0.8762,5.0897,133.8168,0,7.2058,35,9.9963,1.1149,0
57.9444,-0.6264,0.1001,-50.3745,490.6557,96,91.4582,57.8021,50.5477,252.3861,0.9639,6.781,67.2536,1,5.3427,26,1.9923,1.0704,0
48.7046,0.9078,0.2081,80.3792,686.8026,102,76.7054,35.5293,62.712,358.0751,0.9975,10.1476,109.2291,0,12.9097,26,4.7983,1.0509,0
56.4861,2.8715,-0.5072,-115.4025,457.1371,103,81.9568,49.6443,67.2096,268.0225,0.9796,0.7319,123.9116,0,4.0003,29,3.7781,1.1335,1
40.1423,-1.1137,-0.0892,-109.4662,283.0763,104,86.8067,15.3871,89.7357,385.3924,0.779,2.7211,27.3731,0,8.2968,35,5.4613,0.9263,0
38.588,0.4248,-0.0279,46.8618,574.1793,91,83.1823,37.4381,42.7319,406.0633,0.8771,7.9214,60.4164,0,7.0846,17,9.3908,0.8082,0
66.7887,0.2955,0.5985,-77.8497,618.0271,88,85.0303,-4.441,51.7474,392.3338,0.7554,0.7396,82.6829,0,6.2372,36,6.3075,0.9874,0
48.5053,0.317,0.3871,-63.4498,738.3448,114,78.5883,26.1868,55.5479,425.3006,0.8521,10.712,109.7576,1,8.023,40,3.6493,1.0228,1
59.1322,1.333,-0.7176,8.2136,629.656,113,52.6941,24.5294,76.6532,298.6388,0.8089,10.6359,98.8529,0,10.2099,28,6.4766,1.0198,0
35.8808,0.3733,-0.9419,90.209,459.2489,90,86.7659,62.3059,98.1749,400.1137,0.6074,1.1834,92.1363,0,12.1458,30,3.3171,0.8109,0
47.1697,-2.1363,-0.0555,-0.616,539.1192,93,81.0807,57.0419,105.991,263.0436,0.9464,4.9857,89.5603,0,8.5089,30,4.2113,1.0371,0
63.0236,-1.4368,-0.3186,141.6337,558.3969,109,81.27,71.3646,96.8112,245.5104,0.7426,6.1228,67.7869,0,7.3408,24,4.8461,1.0047,0
34.3538,-1.0669,-0.4805,-141.6093,565.1278,101,102.0106,23.6069,97.3352,308.2987,0.7797,7.7871,41.8419,0,6.7988,25,6.3408,1.0618,0
72.7532,-0.7486,-0.3782,91.4937,128.8875,106,83.5668,66.4317,51.6766,431.2198,0.7379,6.5053,93.1911,0,5.6975,37,9.9001,1.2058,0
52.0254,-0.1396,0.2898,15.7097,413.9778,101,71.9508,38.4618,109.6326,279.7365,0.7933,0.0158,83.2768,0,11.0329,36,3.5231,0.8963,0
41.8107,-0.2147,-0.7518,114.0071,571.5569,107,86.8792,85.8843,34.7308,390.3474,0.7986,1.5532,88.9067,0,9.8218,35,6.7667,0.8173,0
53.5195,-1.8234,0.9242,-66.0948,664.9062,92,80.8556,46.4274,78.6217,199.9107,0.853,9.9897,82.4049,0,7.1948,28,7.4052,1.1989,0
61.0914,-1.6087,-0.3588,-6.4435,404.8597,110,91.1604,82.1076,37.9587,112.5063,0.7503,9.4597,108.2095,0,8.7528,45,7.2108,1.0911,0
41.7444,-2.119,0.3163,116.4952,437.7574,89,74.0328,107.5299,84.0788,251.5988,0.6912,0.2049,51.644,0,6.9263,36,6.7856,0.9073,0
43.1797,-1.554,-0.3345,119.4413,464.2272,103,71.8503,58.4675,34.2561,294.8695,0.7587,0.1781,98.9319,0,10.865,26,7.0127,1.1994,0
52.4913,0.9912,-0.7591,-44.6434,479.7663,105,74.6002,85.6346,87.6811,399.5873,0.7286,10.2138,46.8257,0,9.1399,25,6.562,0.8442,0
54.6302,-0.2705,-0.073,115.9906,628.1672,96,62.7085,43.379,33.0314,276.8943,0.8273,4.3356,97.2746,0,10.0721,22,6.7322,0.9324,0
48.0156,-0.9527,-0.627,65.6634,389.2306,107,75.6234,76.2283,44.8604,461.4847,0.8906,4.8811,99.876,0,8.7149,24,4.8108,0.9677,0
54.0234,-1.9176,0.0735,-32.6054,629.7205,98,95.8966,48.7235,97.8043,350.1521,0.8868,11.3304,54.8973,0,8.0576,33,7.8352,0.9831,0
58.5355,-1.0128,-0.0126,169.094,712.8177,88,72.7321,61.3399,57.2482,276.7229,0.9566,10.7641,121.8689,1,8.7243,22,7.4438,0.9679,0
51.7331,0.6072,-0.3473,-168.878,440.9481,90,66.4311,60.0942,109.5712,323.3035,0.6822,4.687,110.6192,1,8.7717,37,6.2773,0.956,0
43.0852,0.4757,0.0757,-42.2414,435.5171,98,74.7197,46.4646,38.8316,194.5384,0.8013,9.583,75.3699,1,9.0869,39,5.8771,0.9246,0
49.7906,-0.2525,0.5194,-69.497,523.6314,107,82.203,20.3404,77.7495,277.361,0.8497,5.4423,75.3886,0,8.3114,35,3.4524,1.0682,0
67.5624,-0.267,-0.055,156.8738,412.0269,99,72.5398,22.8697,113.3216,282.1535,0.8062,5.1563,86.8223,0,8.4133,29,6.9903,1.1672,0
53.3307,-1.7713,-0.3643,-144.1968,486.8144,90,80.7168,73.2087,67.183,319.3257,0.8563,0.2326,57.1559,1,7.7774,31,8.4576,1.1086,0
62.4024,-0.7761,0.2,46.0888,279.5512,89,82.5136,53.7439,59.5003,270.7575,0.9429,9.5221,75.9931,0,8.0944,33,7.6952,0.8872,0
44.8566,0.5556,0.2208,77.9861,628.3559,111,80.0173,69.4455,116.9383,346.6237,0.6368,9.6923,122.0759,0,7.4892,27,4.9922,0.8165,0
52.6264,-0.6748,-0.1425,-113.6967,749.4533,105,79.1064,39.9741,68.1784,139.2424,0.7491,9.172,126.5876,1,6.9653,30,6.5927,1.0035,0
57.9432,1.6235,0.6867,-126.0189,399.0181,90,97.6368,43.0529,92.8955,410.4704,0.8021,11.5807,136.5625,0,6.459,34,6.0485,1.1161,0
64.9776,1.2056,-0.1498,-162.7807,253.0662,95,81.7664,42.8489,112.7946,297.8064,0.8093,0.574,111.3791,1,8.847,27,9.0381,1.1659,0
62.2759,-0.4538,0.744,-122.8049,638.1325,89,72.091,16.6089,30.9695,376.3665,0.6049,11.6029,91.9956,1,8.2803,31,8.179,0.9475,0
38.8073,-0.2654,-0.3274,110.9574,437.2259,85,87.5462,43.078,81.242,404.1247,0.8308,10.3015,74.8612,0,6.35,30,5.7884,0.9936,0
61.5185,2.2231,0.4252,159.8242,399.8243,104,79.3999,43.7103,94.2102,318.4584,0.8783,1.4111,66.9121,0,10.4195,33,5.5411,0.8235,1
66.86,0.8472,-0.1099,144.512,481.7014,110,80.7145,49.7984,67.7093,386.7128,0.7559,0.5062,84.816,1,7.7508,36,4.4971,0.8817,1
44.2511,0.0703,0.1343,-48.4903,316.873,76,90.1342,44.9752,90.5642,335.9474,0.9653,0.2469,108.3646,0,10.9783,34,8.2104,1.1042,0
41.0553,0.1857,-1.0131,81.3152,572.3006,87,93.4146,77.2465,102.5775,331.772,0.8722,1.4004,89.4473,0,8.8703,25,5.5453,0.9293,0
49.7557,0.1489,1.0844,117.7357,310.3089,95,68.608,38.3797,58.4029,251.1251,0.8521,9.8344,79.4395,0,3.7206,29,7.242,1.0152,0
51.795,-0.017,0.1585,112.4948,322.3442,99,97.3199,66.7433,59.0815,420.8068,0.6821,4.4439,151.9668,0,7.7314,20,6.7665,0.9364,0
46.4993,-1.071,0.5084,-157.4334,320.3295,93,79.3522,56.0133,37.899,310.9294,0.9924,7.458,46.2797,0,5.1011,27,6.461,0.8887,0
38.1327,-0.4023,-0.6888,-102.6611,524.5997,108,79.4215,50.621,115.9519,439.4952,0.786,4.7257,105.465,0,7.0826,20,4.8867,1.1459,0
64.7241,-1.436,0.0858,158.0202,227.9466,94,69.9005,65.0323,32.9641,188.3999,0.614,6.8603,29.523,0,7.5205,23,5.5074,1.0547,0
41.4004,0.7248,-0.0897,86.3662,813.2409,102,87.467,43.2335,72.3652,240.6478,0.6296,3.3381,78.2993,0,10.1375,32,7.2943,0.9761,1
44.9307,-0.1325,-0.5288,120.3669,443.6708,94,65.7828,39.5205,77.9572,189.7604,0.7344,10.7804,61.9621,0,8.8605,31,4.4367,1.1506,0
51.0913,0.7755,0.6426,5.0844,182.5696,92,85.384,42.776,42.6957,408.7413,0.6165,7.4217,85.9873,1,7.7132,32,4.9764,0.8389,0
35.2752,-1.2744,0.0731,-38.4998,340.8894,103,96.5133,54.1264,74.1048,359.7031,0.6674,5.5839,86.3898,0,7.5789,24,4.5383,0.8801,0
34.5111,1.4221,-0.0271,54.4405,589.8177,110,76.8536,13.3127,56.5261,146.2453,0.8711,3.3252,57.8141,0,5.8992,40,5.9484,0.8256,0
